City,Date,High,Low,Precipitation
San Francisco,1/8/2011,9.44444444444,6.11111111111,0.0
San Francisco,1/9/2011,8.88888888889,3.88888888889,0.0
San Francisco,1/10/2011,9.44444444444,2.22222222222,0.0
San Francisco,1/11/2011,9.44444444444,6.11111111111,0.1016002032
San Francisco,1/12/2011,12.7777777778,8.88888888889,0.0
San Francisco,1/13/2011,13.3333333333,7.22222222222,0.381000762002
San Francisco,1/14/2011,15.5555555556,10.0,0.0
San Francisco,1/15/2011,17.2222222222,8.33333333333,0.0
San Francisco,1/16/2011,13.8888888889,8.33333333333,0.0
San Francisco,1/17/2011,13.8888888889,8.88888888889,0.0
San Francisco,1/18/2011,15.0,7.77777777778,0.0
San Francisco,1/19/2011,16.1111111111,8.88888888889,0.0
San Francisco,1/20/2011,17.2222222222,7.22222222222,0.0
San Francisco,1/21/2011,15.5555555556,6.11111111111,0.0
San Francisco,1/22/2011,19.4444444444,6.66666666667,0.0
San Francisco,1/23/2011,17.2222222222,8.33333333333,0.0
San Francisco,1/24/2011,17.2222222222,6.11111111111,0.0
San Francisco,1/25/2011,20.0,6.66666666667,0.0
San Francisco,1/26/2011,18.3333333333,7.77777777778,0.0
San Francisco,1/27/2011,16.6666666667,6.66666666667,0.0
San Francisco,1/28/2011,11.6666666667,7.77777777778,0.0
San Francisco,1/29/2011,13.3333333333,10.0,0.152400304801
San Francisco,1/30/2011,13.8888888889,7.77777777778,0.635001270003
San Francisco,1/31/2011,13.3333333333,5.0,0.0
San Francisco,2/1/2011,17.2222222222,7.22222222222,0.0
San Francisco,2/2/2011,16.6666666667,8.88888888889,0.0
San Francisco,2/3/2011,15.5555555556,5.0,0.0
San Francisco,2/4/2011,18.3333333333,5.55555555556,0.0
San Francisco,2/5/2011,22.7777777778,7.77777777778,0.0
San Francisco,2/6/2011,22.2222222222,12.7777777778,0.0
San Francisco,2/7/2011,18.8888888889,8.88888888889,0.0
San Francisco,2/8/2011,15.5555555556,10.0,0.0
San Francisco,2/9/2011,15.5555555556,5.55555555556,0.0
San Francisco,2/10/2011,17.7777777778,4.44444444444,0.0
San Francisco,2/11/2011,17.7777777778,5.55555555556,0.0
San Francisco,2/12/2011,19.4444444444,6.11111111111,0.0
San Francisco,2/13/2011,13.8888888889,6.11111111111,0.0
San Francisco,2/14/2011,14.4444444444,10.0,0.304800609601
San Francisco,2/15/2011,16.1111111111,11.1111111111,1.0922021844
San Francisco,2/16/2011,12.2222222222,6.11111111111,1.93040386081
San Francisco,2/17/2011,10.5555555556,6.66666666667,2.03200406401
San Francisco,2/18/2011,8.33333333333,3.88888888889,2.26060452121
San Francisco,2/19/2011,7.22222222222,4.44444444444,2.10820421641
San Francisco,2/20/2011,11.6666666667,2.77777777778,0.0
San Francisco,2/21/2011,11.1111111111,3.88888888889,0.0
San Francisco,2/22/2011,13.3333333333,3.88888888889,0.0
San Francisco,2/23/2011,11.6666666667,5.0,0.0
San Francisco,2/24/2011,11.1111111111,7.22222222222,0.787401574803
San Francisco,2/25/2011,11.6666666667,3.88888888889,1.65100330201
San Francisco,2/26/2011,9.44444444444,1.66666666667,0.0
San Francisco,2/27/2011,12.7777777778,2.22222222222,0.0
San Francisco,2/28/2011,13.8888888889,4.44444444444,0.0
San Francisco,3/1/2011,15.0,4.44444444444,0.0508001016002
San Francisco,3/2/2011,14.4444444444,9.44444444444,0.279400558801
San Francisco,3/3/2011,16.1111111111,10.0,0.0
San Francisco,3/4/2011,16.1111111111,6.66666666667,0.0
San Francisco,3/5/2011,17.7777777778,7.77777777778,0.1016002032
San Francisco,3/6/2011,15.0,10.5555555556,1.2192024384
San Francisco,3/7/2011,13.3333333333,9.44444444444,0.0
San Francisco,3/8/2011,15.0,10.0,0.0
San Francisco,3/9/2011,16.1111111111,8.33333333333,0.0
San Francisco,3/10/2011,15.5555555556,7.77777777778,0.0254000508001
San Francisco,3/11/2011,13.8888888889,7.22222222222,0.0
San Francisco,3/12/2011,16.1111111111,7.22222222222,0.0
San Francisco,3/13/2011,17.7777777778,10.5555555556,0.482600965202
San Francisco,3/14/2011,15.5555555556,12.2222222222,0.330200660401
San Francisco,3/15/2011,16.1111111111,12.2222222222,0.558801117602
San Francisco,3/16/2011,14.4444444444,8.88888888889,0.0254000508001
San Francisco,3/17/2011,15.0,5.55555555556,0.0508001016002
San Francisco,3/18/2011,13.3333333333,8.33333333333,1.77800355601
San Francisco,3/19/2011,11.6666666667,7.22222222222,2.66700533401
San Francisco,3/20/2011,13.8888888889,8.33333333333,0.177800355601
San Francisco,3/21/2011,13.8888888889,7.77777777778,0.203200406401
San Francisco,3/22/2011,14.4444444444,7.22222222222,0.1016002032
San Francisco,3/23/2011,13.3333333333,8.88888888889,1.0668021336
San Francisco,3/24/2011,11.1111111111,7.77777777778,3.75920751842
San Francisco,3/25/2011,14.4444444444,8.88888888889,0.1016002032
San Francisco,3/26/2011,14.4444444444,8.33333333333,1.44780289561
San Francisco,3/27/2011,13.8888888889,7.22222222222,0.0508001016002
San Francisco,3/28/2011,15.0,7.77777777778,0.0
San Francisco,3/29/2011,16.6666666667,8.33333333333,0.0
San Francisco,3/30/2011,23.8888888889,10.5555555556,0.0
San Francisco,3/31/2011,26.6666666667,12.2222222222,0.0
San Francisco,4/1/2011,25.5555555556,12.2222222222,0.0
San Francisco,4/2/2011,16.6666666667,10.0,0.0
San Francisco,4/3/2011,17.2222222222,7.77777777778,0.0
San Francisco,4/4/2011,23.3333333333,8.33333333333,0.0
San Francisco,4/5/2011,16.1111111111,10.0,0.0
San Francisco,4/6/2011,15.0,8.33333333333,0.0
San Francisco,4/7/2011,11.6666666667,7.22222222222,0.1016002032
San Francisco,4/8/2011,14.4444444444,5.0,0.0
San Francisco,4/9/2011,14.4444444444,7.22222222222,0.0
San Francisco,4/10/2011,15.0,8.33333333333,0.0
San Francisco,4/11/2011,16.6666666667,9.44444444444,0.0
San Francisco,4/12/2011,13.3333333333,8.33333333333,0.0
San Francisco,4/13/2011,14.4444444444,7.77777777778,0.381000762002
San Francisco,4/14/2011,16.1111111111,7.77777777778,0.0
San Francisco,4/15/2011,18.3333333333,9.44444444444,0.0
San Francisco,4/16/2011,18.8888888889,11.6666666667,0.0
San Francisco,4/17/2011,16.1111111111,11.6666666667,0.0
San Francisco,4/18/2011,16.6666666667,11.6666666667,0.0762001524003
San Francisco,4/19/2011,18.8888888889,11.1111111111,0.0
San Francisco,4/20/2011,18.3333333333,11.6666666667,0.0508001016002
San Francisco,4/21/2011,15.5555555556,9.44444444444,0.0762001524003
San Francisco,4/22/2011,14.4444444444,8.88888888889,0.0
San Francisco,4/23/2011,16.6666666667,9.44444444444,0.0254000508001
San Francisco,4/24/2011,16.1111111111,12.2222222222,0.0762001524003
San Francisco,4/25/2011,16.6666666667,10.5555555556,0.0508001016002
San Francisco,4/26/2011,16.6666666667,9.44444444444,0.0
San Francisco,4/27/2011,16.1111111111,9.44444444444,0.0
San Francisco,4/28/2011,16.1111111111,8.88888888889,0.0
San Francisco,4/29/2011,17.7777777778,6.11111111111,0.0
San Francisco,4/30/2011,20.5555555556,10.0,0.0
San Francisco,5/1/2011,24.4444444444,8.33333333333,0.0
San Francisco,5/2/2011,18.3333333333,10.0,0.0
San Francisco,5/3/2011,20.5555555556,9.44444444444,0.0
San Francisco,5/4/2011,28.8888888889,11.1111111111,0.0
San Francisco,5/5/2011,25.5555555556,11.1111111111,0.0
San Francisco,5/6/2011,15.5555555556,10.0,0.0
San Francisco,5/7/2011,15.5555555556,10.5555555556,0.0
San Francisco,5/8/2011,16.1111111111,10.0,0.0
San Francisco,5/9/2011,17.2222222222,8.33333333333,0.0
San Francisco,5/10/2011,16.6666666667,9.44444444444,0.0
San Francisco,5/11/2011,15.0,10.5555555556,0.0
San Francisco,5/12/2011,17.2222222222,10.0,0.0
San Francisco,5/13/2011,15.5555555556,8.88888888889,0.0
San Francisco,5/14/2011,14.4444444444,8.33333333333,0.279400558801
San Francisco,5/15/2011,15.5555555556,7.77777777778,0.203200406401
San Francisco,5/16/2011,16.1111111111,10.0,0.228600457201
San Francisco,5/17/2011,13.8888888889,10.0,0.279400558801
San Francisco,5/18/2011,17.2222222222,10.5555555556,0.0
San Francisco,5/19/2011,20.0,9.44444444444,0.0
San Francisco,5/20/2011,17.7777777778,10.0,0.0
San Francisco,5/21/2011,16.6666666667,11.1111111111,0.0
San Francisco,5/22/2011,16.1111111111,10.5555555556,0.0
San Francisco,5/23/2011,17.7777777778,10.0,0.0
San Francisco,5/24/2011,16.6666666667,9.44444444444,0.0
San Francisco,5/25/2011,16.6666666667,9.44444444444,0.0254000508001
San Francisco,5/26/2011,17.7777777778,10.0,0.0
San Francisco,5/27/2011,17.2222222222,11.6666666667,0.0
San Francisco,5/28/2011,17.7777777778,10.0,0.0
San Francisco,5/29/2011,18.3333333333,8.88888888889,0.0
San Francisco,5/30/2011,16.6666666667,10.0,0.0
San Francisco,5/31/2011,15.5555555556,12.2222222222,0.177800355601
San Francisco,6/1/2011,16.6666666667,10.5555555556,0.381000762002
San Francisco,6/2/2011,17.2222222222,10.5555555556,0.0
San Francisco,6/3/2011,16.1111111111,10.0,0.406400812802
San Francisco,6/4/2011,18.8888888889,12.7777777778,1.67640335281
San Francisco,6/5/2011,18.8888888889,12.7777777778,0.0
San Francisco,6/6/2011,16.1111111111,13.3333333333,0.0
San Francisco,6/7/2011,19.4444444444,11.6666666667,0.0
San Francisco,6/8/2011,19.4444444444,12.2222222222,0.0
San Francisco,6/9/2011,20.5555555556,10.5555555556,0.0
San Francisco,6/10/2011,17.2222222222,11.6666666667,0.0
San Francisco,6/11/2011,15.5555555556,11.1111111111,0.0
San Francisco,6/12/2011,18.8888888889,11.1111111111,0.0
San Francisco,6/13/2011,18.3333333333,11.6666666667,0.0
San Francisco,6/14/2011,24.4444444444,10.5555555556,0.0
San Francisco,6/15/2011,21.6666666667,11.6666666667,0.0
San Francisco,6/16/2011,20.0,11.1111111111,0.0
San Francisco,6/17/2011,21.6666666667,10.5555555556,0.0
San Francisco,6/18/2011,20.5555555556,11.1111111111,0.0
San Francisco,6/19/2011,26.1111111111,11.6666666667,0.0
San Francisco,6/20/2011,32.2222222222,13.8888888889,0.0
San Francisco,6/21/2011,30.0,12.2222222222,0.0
San Francisco,6/22/2011,20.0,11.1111111111,0.0
San Francisco,6/23/2011,18.8888888889,11.6666666667,0.0
San Francisco,6/24/2011,21.1111111111,11.1111111111,0.0
San Francisco,6/25/2011,18.3333333333,11.1111111111,0.0
San Francisco,6/26/2011,20.5555555556,11.6666666667,0.0
San Francisco,6/27/2011,18.3333333333,11.6666666667,0.0
San Francisco,6/28/2011,16.6666666667,12.7777777778,1.32080264161
San Francisco,6/29/2011,17.7777777778,12.2222222222,0.0
San Francisco,6/30/2011,20.5555555556,11.6666666667,0.0
San Francisco,7/1/2011,26.6666666667,12.2222222222,0.0
San Francisco,7/2/2011,21.1111111111,11.6666666667,0.0
San Francisco,7/3/2011,28.8888888889,13.3333333333,0.0
San Francisco,7/4/2011,20.5555555556,12.7777777778,0.0
San Francisco,7/5/2011,25.5555555556,11.1111111111,0.0
San Francisco,7/6/2011,21.1111111111,11.1111111111,0.0
San Francisco,7/7/2011,20.5555555556,11.6666666667,0.0
San Francisco,7/8/2011,22.2222222222,11.6666666667,0.0
San Francisco,7/9/2011,18.8888888889,11.1111111111,0.0
San Francisco,7/10/2011,20.5555555556,11.6666666667,0.0
San Francisco,7/11/2011,17.2222222222,11.6666666667,0.0
San Francisco,7/12/2011,18.3333333333,12.2222222222,0.0
San Francisco,7/13/2011,16.1111111111,12.7777777778,0.0
San Francisco,7/14/2011,17.2222222222,12.7777777778,0.0
San Francisco,7/15/2011,17.7777777778,12.7777777778,0.0
San Francisco,7/16/2011,21.1111111111,13.3333333333,0.0
San Francisco,7/17/2011,19.4444444444,13.8888888889,0.0
San Francisco,7/18/2011,23.8888888889,13.3333333333,0.0
San Francisco,7/19/2011,20.5555555556,13.8888888889,0.0
San Francisco,7/20/2011,26.6666666667,13.3333333333,0.0
San Francisco,7/21/2011,23.3333333333,12.2222222222,0.0
San Francisco,7/22/2011,23.8888888889,12.7777777778,0.0
San Francisco,7/23/2011,22.2222222222,12.7777777778,0.0
San Francisco,7/24/2011,22.2222222222,13.3333333333,0.0
San Francisco,7/25/2011,18.8888888889,12.7777777778,0.0
San Francisco,7/26/2011,21.1111111111,12.7777777778,0.0
San Francisco,7/27/2011,22.7777777778,12.7777777778,0.0
San Francisco,7/28/2011,21.1111111111,12.7777777778,0.0
San Francisco,7/29/2011,21.1111111111,13.3333333333,0.0
San Francisco,7/30/2011,22.7777777778,14.4444444444,0.0
San Francisco,7/31/2011,21.6666666667,14.4444444444,0.0
San Francisco,8/1/2011,20.5555555556,13.3333333333,0.0
San Francisco,8/2/2011,19.4444444444,12.2222222222,0.0
San Francisco,8/3/2011,23.3333333333,11.1111111111,0.0
San Francisco,8/4/2011,17.7777777778,13.8888888889,0.0
San Francisco,8/5/2011,21.6666666667,12.7777777778,0.0
San Francisco,8/6/2011,22.7777777778,12.7777777778,0.0
San Francisco,8/7/2011,17.7777777778,13.3333333333,0.0
San Francisco,8/8/2011,18.8888888889,12.7777777778,0.0
San Francisco,8/9/2011,20.5555555556,11.6666666667,0.0
San Francisco,8/10/2011,22.2222222222,11.6666666667,0.0
San Francisco,8/11/2011,20.0,12.2222222222,0.0
San Francisco,8/12/2011,20.0,12.2222222222,0.0
San Francisco,8/13/2011,21.6666666667,12.2222222222,0.0
San Francisco,8/14/2011,21.6666666667,12.7777777778,0.0
San Francisco,8/15/2011,21.6666666667,13.3333333333,0.0
San Francisco,8/16/2011,20.5555555556,12.2222222222,0.0
San Francisco,8/17/2011,19.4444444444,12.7777777778,0.0
San Francisco,8/18/2011,18.8888888889,12.7777777778,0.0
San Francisco,8/19/2011,20.0,12.7777777778,0.0
San Francisco,8/20/2011,20.0,13.3333333333,0.0
San Francisco,8/21/2011,20.0,13.8888888889,0.0
San Francisco,8/22/2011,19.4444444444,13.3333333333,0.0
San Francisco,8/23/2011,29.4444444444,12.7777777778,0.0
San Francisco,8/24/2011,21.6666666667,13.3333333333,0.0
San Francisco,8/25/2011,20.5555555556,13.8888888889,0.0
San Francisco,8/26/2011,20.5555555556,13.3333333333,0.0
San Francisco,8/27/2011,20.5555555556,12.2222222222,0.0
San Francisco,8/28/2011,20.0,11.6666666667,0.0
San Francisco,8/29/2011,20.0,12.7777777778,0.0
San Francisco,8/30/2011,21.6666666667,13.3333333333,0.0
San Francisco,8/31/2011,21.1111111111,12.2222222222,0.0
San Francisco,9/1/2011,21.6666666667,12.2222222222,0.0
San Francisco,9/2/2011,23.3333333333,12.7777777778,0.0
San Francisco,9/3/2011,19.4444444444,12.2222222222,0.0
San Francisco,9/4/2011,18.8888888889,12.7777777778,0.0
San Francisco,9/5/2011,18.3333333333,11.6666666667,0.0
San Francisco,9/6/2011,22.7777777778,11.1111111111,0.0
San Francisco,9/7/2011,30.0,11.1111111111,0.0
San Francisco,9/8/2011,18.3333333333,11.6666666667,0.0
San Francisco,9/9/2011,20.0,12.2222222222,0.0
San Francisco,9/10/2011,23.3333333333,13.3333333333,0.0
San Francisco,9/11/2011,22.7777777778,16.1111111111,0.0
San Francisco,9/12/2011,20.5555555556,15.5555555556,0.0
San Francisco,9/13/2011,21.1111111111,13.8888888889,0.0
San Francisco,9/14/2011,18.8888888889,13.3333333333,0.0
San Francisco,9/15/2011,20.0,13.8888888889,0.0
San Francisco,9/16/2011,18.8888888889,13.3333333333,0.0
San Francisco,9/17/2011,22.2222222222,11.1111111111,0.0
San Francisco,9/18/2011,27.2222222222,12.7777777778,0.0
San Francisco,9/19/2011,31.1111111111,13.8888888889,0.0
San Francisco,9/20/2011,30.0,13.8888888889,0.0
San Francisco,9/21/2011,25.5555555556,12.2222222222,0.0
San Francisco,9/22/2011,23.8888888889,12.2222222222,0.0
San Francisco,9/23/2011,25.5555555556,12.7777777778,0.0
San Francisco,9/24/2011,20.5555555556,13.3333333333,0.0
San Francisco,9/25/2011,21.1111111111,12.7777777778,0.0254000508001
San Francisco,9/26/2011,22.7777777778,11.6666666667,0.0
San Francisco,9/27/2011,27.7777777778,12.7777777778,0.0
San Francisco,9/28/2011,32.2222222222,16.1111111111,0.0
San Francisco,9/29/2011,25.0,13.8888888889,0.0
San Francisco,9/30/2011,22.2222222222,16.1111111111,0.0
San Francisco,10/1/2011,22.7777777778,16.1111111111,0.0
San Francisco,10/2/2011,22.2222222222,13.8888888889,0.0
San Francisco,10/3/2011,18.8888888889,12.7777777778,0.406400812802
San Francisco,10/4/2011,18.8888888889,13.8888888889,0.660401320803
San Francisco,10/5/2011,17.7777777778,11.6666666667,1.72720345441
San Francisco,10/6/2011,17.7777777778,12.2222222222,0.0508001016002
San Francisco,10/7/2011,20.0,10.0,0.0
San Francisco,10/8/2011,21.1111111111,11.1111111111,0.0
San Francisco,10/9/2011,19.4444444444,11.6666666667,0.0
San Francisco,10/10/2011,19.4444444444,15.5555555556,0.152400304801
San Francisco,10/11/2011,22.7777777778,15.0,0.0
San Francisco,10/12/2011,25.5555555556,13.8888888889,0.0
San Francisco,10/13/2011,28.3333333333,15.0,0.0
San Francisco,10/14/2011,28.3333333333,15.5555555556,0.0
San Francisco,10/15/2011,22.2222222222,15.5555555556,0.0
San Francisco,10/16/2011,22.2222222222,15.0,0.0
San Francisco,10/17/2011,26.1111111111,13.3333333333,0.0
San Francisco,10/18/2011,18.8888888889,13.3333333333,0.0
San Francisco,10/19/2011,17.7777777778,13.8888888889,0.0
San Francisco,10/20/2011,17.7777777778,12.2222222222,0.0
San Francisco,10/21/2011,21.6666666667,11.6666666667,0.0
San Francisco,10/22/2011,27.7777777778,12.2222222222,0.0
San Francisco,10/23/2011,26.6666666667,13.8888888889,0.0
San Francisco,10/24/2011,21.1111111111,12.7777777778,0.0
San Francisco,10/25/2011,18.3333333333,10.5555555556,0.0
San Francisco,10/26/2011,20.5555555556,8.33333333333,0.0
San Francisco,10/27/2011,22.2222222222,8.88888888889,0.0
San Francisco,10/28/2011,21.1111111111,10.0,0.0
San Francisco,10/29/2011,23.3333333333,9.44444444444,0.0
San Francisco,10/30/2011,23.3333333333,11.1111111111,0.0
San Francisco,10/31/2011,21.6666666667,11.6666666667,0.0
San Francisco,11/1/2011,21.6666666667,10.5555555556,0.0
San Francisco,11/2/2011,22.2222222222,12.2222222222,0.0
San Francisco,11/3/2011,15.5555555556,8.88888888889,0.0508001016002
San Francisco,11/4/2011,13.8888888889,7.77777777778,0.508001016002
San Francisco,11/5/2011,13.8888888889,8.88888888889,0.584201168402
San Francisco,11/6/2011,15.0,8.88888888889,0.0254000508001
San Francisco,11/7/2011,15.5555555556,7.77777777778,0.0
San Francisco,11/8/2011,16.1111111111,6.11111111111,0.0
San Francisco,11/9/2011,16.6666666667,6.11111111111,0.0
San Francisco,11/10/2011,17.2222222222,7.22222222222,0.0
San Francisco,11/11/2011,15.0,8.88888888889,1.1684023368
San Francisco,11/12/2011,15.5555555556,10.0,0.0254000508001
San Francisco,11/13/2011,17.2222222222,10.0,0.0
San Francisco,11/14/2011,16.1111111111,10.0,0.0
San Francisco,11/15/2011,17.2222222222,7.77777777778,0.0
San Francisco,11/16/2011,16.6666666667,8.33333333333,0.0
San Francisco,11/17/2011,16.1111111111,10.5555555556,0.0
San Francisco,11/18/2011,14.4444444444,8.88888888889,0.0254000508001
San Francisco,11/19/2011,12.7777777778,6.11111111111,0.787401574803
San Francisco,11/20/2011,12.7777777778,8.88888888889,0.431800863602
San Francisco,11/21/2011,13.8888888889,8.88888888889,0.0
San Francisco,11/22/2011,15.5555555556,7.77777777778,0.0
San Francisco,11/23/2011,15.5555555556,8.88888888889,0.0
San Francisco,11/24/2011,13.3333333333,8.88888888889,0.330200660401
San Francisco,11/25/2011,13.8888888889,8.88888888889,0.0
San Francisco,11/26/2011,15.0,9.44444444444,0.0
San Francisco,11/27/2011,13.8888888889,8.33333333333,0.0
San Francisco,11/28/2011,13.8888888889,8.33333333333,0.0
San Francisco,11/29/2011,11.6666666667,8.33333333333,0.0
San Francisco,11/30/2011,17.7777777778,8.88888888889,0.0
San Francisco,12/1/2011,17.2222222222,13.3333333333,0.0
San Francisco,12/2/2011,21.6666666667,12.2222222222,0.0
San Francisco,12/3/2011,16.1111111111,8.33333333333,0.0
San Francisco,12/4/2011,14.4444444444,5.55555555556,0.0
San Francisco,12/5/2011,13.8888888889,5.0,0.0
San Francisco,12/6/2011,12.2222222222,3.88888888889,0.0
San Francisco,12/7/2011,12.7777777778,3.88888888889,0.0
San Francisco,12/8/2011,13.8888888889,3.88888888889,0.0
San Francisco,12/9/2011,14.4444444444,3.88888888889,0.0
San Francisco,12/10/2011,13.8888888889,4.44444444444,0.0
San Francisco,12/11/2011,11.6666666667,6.11111111111,0.0254000508001
San Francisco,12/12/2011,10.5555555556,6.11111111111,0.152400304801
San Francisco,12/13/2011,13.3333333333,3.88888888889,0.0
San Francisco,12/14/2011,11.1111111111,4.44444444444,0.0
San Francisco,12/15/2011,11.6666666667,6.11111111111,0.152400304801
San Francisco,12/16/2011,16.6666666667,3.33333333333,0.0
San Francisco,12/17/2011,12.7777777778,3.88888888889,0.0
San Francisco,12/18/2011,11.6666666667,4.44444444444,0.0
San Francisco,12/19/2011,15.0,7.22222222222,0.0
San Francisco,12/20/2011,15.5555555556,4.44444444444,0.0
San Francisco,12/21/2011,15.5555555556,3.88888888889,0.0
San Francisco,12/22/2011,13.8888888889,3.88888888889,0.0
